GRB		GCN		Telescope
161014A		20167		Zeiss-1000 (East) 1-m
161017A		20064		swift  
161017A		20069		 10.4m GTC
161017A		20070		MITSuME 50 cm
161017A		20072		1-m LCOGT McDonald
161017A		20075		http://lomonosov.sinp.msu.ru/category/results/observation-gamma-ray-bursts MASTER-Amur robotic
161017A		20075		degree. MASTER-Tunka robotic
161017A		20075		late. MASTER-IAC robotic
161017A		20079		 1.0m JKT
161017A		20080		 2-m Liverpool
161023A		20102		MASTER II robotic
161023A		20104		ESO Very Large
161023A		20107		2-m LCOGT Faulkes
161023A		20108		40cm UCD Watcher
161023A		20109		 Zadko robotic
161023A		20110		 TAROT robotic
161023A		20113		 2.2m MPG
161108A		20145		swift  
161108A		20146		 Nordic Optical
161108A		20149		1.5m Harold Johnson
161108A		20150		 Nordic Optical
161108A		20153		 TAROT robotic
161108A		20160		Zeiss-1000 (East) 1-m
161108A		20163		 MITSuME 50cm
161108A		20167		Zeiss-1000 (East) 1-m
161117A		20179		swift  
161117A		20181		 60-cm robotic
161117A		20193		 2.4-meter optical
161117A		20194		 TAROT robotic
161117A		20195		Canarias MASTER-OAFA robotic
161117A		20196		Plane wave )
161117A		20202		  1.3m
161129A		20210		swift  
161129A		20215		Zeiss-1000 (East) 1-m
161129A		20216		 Tautenburg Schmidt
161129A		20218		 MITSuME 50cm
161129A		20224		 SANTEL-650 (0.65m)
161129A		20226		  AZT-33IK
161129A		20242		 1.05-m Schmidt
161129A		20244		 Nordic Optical
161129A		20245		10.4 m GTC
161219B		20296		swift  
161219B		20299		 2.2m MPG
161219B		20300		 1-m LCO
161219B		20305		40cm UCD Watcher
161219B		20309		 K-800 (0.8m)
161219B		20314		MITSuME 50 cm
161219B		20321		ESO Very Large
161219B		20322		Southern African Large
161219B		20330		MASTER II robotic
161219B		20332		United Kingdom Infrared
161219B		20342		 10.4m GTC
161219B		20344		Giant Metrewave Radio
161219B		20380		ESO New Technology
170113A		20446		swift  
170113A		20448		 1-m LCO
170113A		20457		 2.2m MPG
170113A		20458		ESO Very Large
170202A		20575		swift  
170202A		20576		Xinglong 0.8-m TNT
170202A		20577		near Russian 6-m
170202A		20578		MASTER II robotic
170202A		20578		MASTER II robotic
170202A		20578		MASTER II robotic
170202A		20579		 1-m LCO
170202A		20580		 Zadko robotic
170202A		20581		attached to Kanata
170202A		20584		 10.4m GTC
170202A		20585		MITSuME 50 cm
170202A		20588		  2.16-m
170202A		20589		ESO Very Large
170202A		20590		ESO Very Large
170202A		20591		1.0 meter T100
170202A		20591		  T100
170202A		20594		2.1m Otto Struve
170202A		20595		1.5m Harold Johnson
170202A		20598		Virgin Island Robotic
170202A		20599		 Zadko robotic
170202A		20601		2.1m Otto Struve
170202A		20606		  1.3m
170214A		20676		a pair conversion
170214A		20681		1.5m Harold Johnson
170214A		20683		 Nordic Optical
170214A		20684		2.2 m MPG
170214A		20684		 2.2 m
170214A		20685		1.5m Harold Johnson
170214A		20686		ESO Very Large
170214A		20687		  AZT-33IK
170405A		20984		swift  
170405A		20987		a pair conversion
170405A		20988		 Nordic Optical
170405A		20989		 TAROT robotic
170405A		20991		40cm UCD Watcher
170405A		20992		 K-800 (0.8m)
170405A		20994		2-m LCO Faulkes
170405A		20996		1.5m Harold Johnson
170405A		20998		Virgin Island Robotic
170405A		21003		  1.3m
170428A		21042		swift  
170428A		21044		MASTER II robotic
170428A		21048		  2.16-m
170428A		21050		2.2 m MPG
170428A		21051		1.5m Harold Johnson
170428A		21052		 TAROT robotic
170428A		21053		4.3m Discovery Channel
170428A		21054		MASTER II robotic
170428A		21059		 10.4-m GTC
170428A		21942		3.6m Devasthal Optical
170428A		21942		3.6m Devasthal Optical
170428A		21942		to get this
170519A		21106		swift  
170519A		21109		1.5m Harold Johnson
170519A		21111		  1-m
170519A		21113		0.51-m/6.8 Planewave CDK
170519A		21115		Katzman Automatic Imaging
170519A		21117		cm BOOTES-5/Javier Gorosabel
170519A		21120		2.5m Nordic Optical
170519A		21121		 MITSuME 50cm
170519A		21122		1.5m Harold Johnson
170519A		21123		40cm UCD Watcher
170519A		21124		MITSuME 50 cm
170519A		21162		 22cm SSS-220
170519A		21162		  SSS-220
170519A		21169		  AZT-11
170519A		21169		  Zeiss-1000/Koshka
170519A		21169		OT err UL
170519A		21206		  AZT-33IK
170519A		21208		 Zeiss-1000 1-m
170519A		21208		 AS-32 (0.7m)
170519A		21208		OT Err. UL
170531B		21171		swift  
170531B		21173		Argentina MASTER-Kislovodsk robotic
170531B		21174		  Zeiss-1000/Koshka
170531B		21177		10.4 m GTC
170531B		21178		2.2 m MPG
170531B		21179		Argentina MASTER-Kislovodsk robotic
170531B		21187		  1.3m
170531B		21189		 K-800 (0.8m)
170531B		21209		4.2m William Herschel
170531B		21210		 Zeiss-1000/Koshka (CrAO)
170604A		21191		swift  
170604A		21197		10.4 m GTC
170604A		21200		2.2 m MPG
170604A		21203		 AS-32 (0.7m)
170604A		21204		1.5m Harold Johnson
170607A		21214		swift  
170607A		21217		2.5m Nordic Optical
170607A		21219		Argentina MASTER-Tavrida robotic
170607A		21219		#21214). MASTER-Tavrida robotic
170607A		21237		 K-800 (0.8m)
170607A		21240		 10.4m GTC
170705A		21289		swift  
170705A		21291		MASTER II robotic
170705A		21293		1.5m Harold Johnson
170705A		21295		 MITSuME 50cm
170705A		21298		 10.4m GTC
170705A		21300		 K-800 (0.8m)
170705A		21301		  
170705A		21302		Katzman Automatic Imaging
170705A		21303		1.5m Harold Johnson
170705A		21320		 Zeiss-1000 1-m
170714A		21340		swift  
170714A		21346		 10.4m GTC
170714A		21359		 10.4m GTC
170817A		22108		Lijiang 2.4m (China)
170817A		22108		at Lijiang 2.4m
170817A		22108		 Himalayan Chandra
170817A		22763		 Large Binocular
170817A		22763		a ground-based optical
170817A		28169		 Nordic Optical
171010A		21985		a pair conversion
171010A		21987		 1.3m McGraw-Hill
171010A		21987		 2.4m Hiltner
171010A		21991		171010A: LCO 1m
171010A		22000		 Nordic Optical
171010A		22001		MITSuME 50 cm
171010A		22002		ESO New Technology
171010A		22011		1.5m Harold Johnson
171010A		22012		2-m Himalayan Chandra
171010A		22107		m Remotely Controlled
171010A		22113		  Zeiss-1000
171010A		22113		telescope (TSHAO), AZT-33IK
171010A		22113		telescope (Mondy), ZTSH2.6m
171010A		22113		 and AZT-22
171010A		22113		OT Err. Up.Lim.
171020A		22028		swift  
171020A		22029		 Nordic Optical
171020A		22030		near Russian 6-m
171020A		22031		  1-m
171020A		22033		 2-m Liverpool
171020A		22037		1.5m Harold Johnson
171020A		22041		 TAROT robotic
171020A		22042		1.5m Harold Johnson
171205A		22177		swift  
171205A		22182		1.5m Harold Johnson
171205A		22186		 2.4-meter optical
171205A		22188		Lee Sang Gak
171205A		22192		  1.3m
171205A		22193		 RC-1000 1m
171205A		22195		 2.4-meter optical
171205A		22197		171205A: LCO 1-m
171205A		22198		2.2 m MPG
171205A		22199		Pulkovo Observatory MASTER-SAAO
171205A		22204		 10.4m GTC
171205A		22205		 Zeiss-1000 1-m
171205A		22215		United Kingdom Infrared
171205A		22222		Giant Metrewave Radio
171205A		22223		  Zeiss-1000
171205A		22224		  AZT-33IK
171205A		22258		 RATAN-600 radio
171205A		22264		Giant Metrewave Radio
171205A		22270		  1.3m
171205A		22350		 a five-array
171205A		27812		  Australia
171205A		29640		  Australia
171222A		22265		swift  
171222A		22272		 10.4m GTC
171222A		22273		Observatory MASTER-IAC robotic
171222A		22274		  1m
171222A		22276		 0.36m robotic
171222A		22279		0.3 m AROMA-N
180115A		22335		swift  
180115A		22340		MITSuME 50 cm
180115A		22345		2.5-m Nordic Optical
180115A		22346		 10.4m GTC
180115A		22362		 60 inch
180205A		22382		Katzman Automatic Imaging
180205A		22383		2.2 m MPG
180205A		22384		ESO Very Large
180205A		22387		  AZT-33IK
180205A		22388		ESO Very Large
180205A		22390		GRB 180205A: Nickel
180205A		22390		 1-m Nickel
180205A		22391		2.2 m MPG
180205A		22395		  1m
180205A		22397		  1-m
180205A		22401		Observatory 0.4-m Richey-Chretien
180205A		22403		 AS-32 (0.7m)
180205A		22404		 DOAO 1m
180205A		22404		  1m
180205A		22411		  Schmidt-1m
180205A		22414		 60 inch
180205A		22430		  AZT-33IK
180314A		22478		swift  
180314A		22479		2.2 m MPG
180314A		22481		(MASTER-VWFC). MASTER-IAC robotic
180314A		22481		degree. MASTER-OAFA robotic
180314A		22482		 60-cm robotic
180314A		22488		 TAROT robotic
180314A		22505		MITSuME 50 cm
180314A		22543		before. MASTER-OAFA robotic
180314A		22543		UT. MASTER-IAC robotic
180325A		22532		swift  
180325A		22534		 2-m Liverpool
180325A		22535		2.5-m Nordic Optical
180325A		22536		 60-cm robotic
180325A		22537		1.5m Harold Johnson
180325A		22538		Sarah L. Krizmanich
180325A		22541		  0.5m
180325A		22542		 TAROT robotic
180325A		22543		before. MASTER-OAFA robotic
180325A		22543		UT. MASTER-IAC robotic
180325A		22544		2.2 m MPG
180325A		22551		 Nordic Optical
180329B		22558		swift  
180329B		22562		 Nordic Optical
180329B		22564		1.5m Harold Johnson
180329B		22571		2-m unit Faulkes
180404A		22589		swift  
180404A		22591		ESO Very Large
180404A		22593		Observatory MASTER-OAFA robotic
180404A		22603		LCO 2-m Faulkes
180510B		22696		swift  
180510B		22700		 TAROT robotic
180510B		22701		2.2 m MPG
180620B		22807		swift  
180620B		22819		2.2 m MPG
180620B		22823		ESO Very Large
180624A		22832		swift  
180624A		22838		 MITSuME 50cm
180624A		22840		2.2 m MPG
180624A		22845		 2x8.4-m LBT
180624A		22846		1.5m Harold Johnson
180624A		22867		2.5-m Nordic Optical
180703A		22883		a pair conversion
180703A		22926		 MASTER-SAAO robotic
180703A		22926		18.0. MASTER-SAAO robotic
180703A		22926		05:38:26 MASTER-OAFA robotic
180703A		23889		VLT UT4 (Yepun)
180720B		22973		swift  
180720B		22977		 1.5-m Kanata
180720B		22979		  Zeiss-1000
180720B		22980		a pair conversion
180720B		22983		 MITSuME 50cm
180720B		22985		  T90
180720B		22988		  0.4-m
180720B		22988		Cumbres Observatory (LCO)
180720B		23004		 Murikabushi 1m
180720B		23017		 COATLI 50-cm
180720B		23020		ORI-22 (22 cm)
180720B		23021		REM 60cm robotic
180720B		23023		 MASTER-Amur robotic
180720B		23023		15:47:58 MASTER-SAAO robotic
180720B		23023		http://master.sai.msu.ru/static/OT/MASTERGRB180720B.jpg MASTER-Kislovodsk robotic
180720B		23023		22:19:52 MASTER-IAC robotic
180720B		23024		  D50
180720B		23033		Katzman Automatic Imaging
180720B		23040		  0.8m
180720B		23073		Giant Metrewave Radio
180728A		23046		swift  
180728A		23048		 MASTER-SAAO robotic
180728A		23050		 MASTER-SAAO robotic
180728A		23142		kindly providing their
180914B		23232		a pair conversion
180914B		23237		Katzman Automatic Imaging
180914B		23238		1.5m Harold Johnson
180914B		23239		 0.8m T80
180914B		23243		1.5m Harold Johnson
180914B		23244		 Zeiss-1000 1-m
180914B		23245		 MASTER-Tunka robotic
180914B		23249		 Zeiss-1000 1-m
180914B		23255		 0.8m T80
180914B		23256		  T150
180914B		23287		Russian-Turkish 1.5-m optical
180914B		23288		Russian-Turkish 1.5-m optical
181010A		23309		swift  
181010A		23310		Blagoveschensk MASTER-OAFA robotic
181010A		23312		1.5m Harold Johnson
181010A		23319		ESO New Technology
181010A		23323		REM 60cm robotic
181010A		23326		2.2 m MPG
181020A		23349		swift  
181020A		23350		a pair conversion
181020A		23359		Canarias MASTER-SAAO robotic
181020A		23362		REM 60cm robotic
181110A		23413		swift  
181110A		23414		 1.5-m Kanata
181110A		23415		MITSuME 50 cm
181110A		23416		  
181110A		23422		2.2 m MPG
181123B		23432		swift  
181123B		23439		 Gemini-North 8-meter
181123B		23444		Blagoveschensk MASTER-OAFA robotic
181123B		23444		09:24:14 MASTER-Kislovodsk robotic
181123B		23452		  
181123B		23467		  Australia
181201A		23470		Canarias MASTER-OAFA robotic
181201A		23475		 T31 0.5m
181201A		23476		Observatory MASTER-Kislovodsk robotic
181201A		23478		2.5-m Nordic Optical
181201A		23479		 Zeiss-1000/Koshka (CrAO)
181201A		23480		a pair conversion
181201A		23481		 COATLI 50-cm
181201A		23484		Observatory MASTER-OAFA robotic
181201A		23485		  RC-1000
181201A		23486		2.2 m MPG
181201A		23491		  
181201A		23492		 COATLI 50-cm
181201A		23497		Exp. OT Err.
181201A		23504		2.2 m MPG
181201A		23507		 Zeiss-1000 1-m
181201A		23510		  GROWTH-India
181201A		23510		 GROWTH India
181201A		23510		is a 70-cm
181201A		23514		Exp. OT Err.
181201A		23522		  AZT-33IK
181201A		23601		  Gemini-N
181201A		30982		  JAST/T80
181213A		23525		swift  
181213A		23526		Observatory MASTER-Amur robotic
181213A		23527		60cm BOOTES-5/JGT robotic
181213A		23530		 Zeiss-1000 1-m
181213A		23532		GWAC-F60A 60cm optical
181213A		23537		2.5-m Nordic Optical
181213A		23538		  HMT-0.5m
181213A		23538		  NEXT-0.6m
181213A		23538		  CNEOST-1m
181213A		23539		 AS-32 (0.7m)
181213A		23542		  
181213A		23543		 Zeiss-1000 1-m
181213A		23544		  AZT-33IK
190106A		23615		swift  
190106A		23616		Observatory MASTER-Amur robotic
190106A		23617		 MITSuME 50cm
190106A		23618		 2.4-meter optical
190106A		23620		 Zeiss-1000 1-m
190106A		23622		GWAC-F60B 60cm optical
190106A		23623		  Xinglong-2.16m
190106A		23624		  robotic
190106A		23624		 our baker-Schmidt
190106A		23627		0.6m BOOTES-4/MET robotic
190106A		23628		  0.5m
190106A		23629		  Xinglong-2.16m
190106A		23630		 2.4-meter optical
190106A		23634		 2.4-meter optical
190106A		23636		  NEXT-0.6m
190106A		23636		  Xinglong-2.16m
190106A		23638		  Zeiss-1000
190106A		23640		  AZT-33IK
190106A		23660		GRB 190106A: Liverpool
190106A		23660		 2-m Liverpool
190106A		23661		  AZT-33IK
190106A		23661		(Mondy), Zeiss-1000 1-m
190106A		23661		and AS-32 (0.7m)
190106A		23665		  T150
190106A		23668		 2.4-meter optical
190106A		23744		190106A: Discovery Channel
190106A		23744		4.3m Discovery Channel
190106A		23744		 Discovery Channel
190106A		24986		190627A: Discovery Channel
190106A		24986		4.3m Discovery Channel
190106A		24986		 Discovery Channel
190114A		23677		swift  
190114A		23680		ESO Very Large
190114A		23682		2.2 m MPG
190114A		23687		  T150
190114A		23697		2.5-m Nordic Optical
190114A		23718		  AZT-33IK
190114A		23731		  1.0m
190114A		23731		  1.0m
190114A		23738		  1.0m
190114A		23738		  1.0m
190114C		23688		swift  
190114C		23690		Observatory MASTER-IAC robotic
190114C		23693		 MASTER-SAAO robotic
190114C		23695		2.5-m Nordic Optical
190114C		23699		  0.5m
190114C		23702		2.2 m MPG
190114C		23707		  MAGIC
190114C		23708		 10.4m GTC
190114C		23709		  MAGIC
190114C		23709		a pair conversion
190114C		23716		  
190114C		23717		  1.0m
190114C		23727		  AZT-33IK
190114C		23729		REM 60cm robotic
190114C		23732		Lee Sang Gak
190114C		23733		0.7m robotic GROWTH-India
190114C		23733		0.1. GROWTH India
190114C		23733		is a 70-cm
190114C		23734		 KMTnet 1.6m
190114C		23740		United Kingdom Infrared
190114C		23741		  RC-1000
190114C		23742		2-m Himalayan Chandra
190114C		23745		  Australia
190114C		23746		  RC-1000
190114C		23747		United Kingdom Infrared
190114C		23748		ESO New Technology
190114C		23749		 COATLI 50-cm
190114C		23750		  RT-22
190114C		23751		1.5m Harold Johnson
190114C		23753		190114C: Sardinia Radio
190114C		23753		 Sardinia Radio
190114C		23755		190114C: Sardinia Radio
190114C		23756		United Kingdom Infrared
190114C		23760		new MeerKAT radio
190114C		23762		Giant Meterwave Radio
190114C		23766		Russian-Turkish 1.5-m optical
190114C		23787		  RC-1000
190114C		23798		2-m Himalayan Chandra
190114C		23823		James Clerk Maxwell
190114C		29823		swift  
190627A		24888		swift  
190627A		24892		  CDK700
190627A		24893		automatic 0.53m RC
190627A		24894		Virgin Island Robotic
190627A		24895		 MASTER-SAAO robotic
190627A		24896		 2.4-meter optical
190627A		24900		  CDK700
190627A		24901		 2.2 m
190627A		24902		imaging from Liverpool
190627A		24903		50 cm robotic
190627A		24904		 Nordic Optical
190627A		24905		 2.4-meter optical
190627A		24911		 Zeiss-1000 1-m
190627A		24986		190627A: Discovery Channel
190627A		24986		4.3m Discovery Channel
190627A		24986		 Discovery Channel
190719C		25106		swift  
190719C		25110		 Nordic Optical
190719C		25110		  
190719C		25144		 Nordic Optical
190829A		25552		swift  
190829A		25555		 Half Meter
190829A		25558		 MASTER-Kislovodsk robotic
190829A		25558		deg. MASTER-SAAO robotic
190829A		25558		deg. MASTER-Tavrida robotic
190829A		25560		  GROWTH-India
190829A		25560		 GROWTH India
190829A		25560		is a 70-cm
190829A		25563		 Nordic Optical
190829A		25565		 10.4m GTC
190829A		25569		2.2 m MPG
190829A		25573		API), MASTER-Amur robotic
190829A		25573		mag MASTER-Kislovodsk robotic
190829A		25573		possible. MASTER-SAAO robotic
190829A		25573		deg. MASTER-Tavrida robotic
190829A		25573		deg. MASTER-OAFA robotic
190829A		25573		  MASTER-OAFA
190829A		25574		a pair conversion
190829A		25580		Katzman Automatic Imaging
190829A		25583		 MMT 6.5-meter
190829A		25584		United Kingdom Infrared
190829A		25585		GRB 190829A: Liverpool
190829A		25591		3.6m Italian TNG
190829A		25592		GRB 190829A: Liverpool
190829A		25592		 2-m Liverpool
190829A		25595		 Keck I
190829A		25597		inferred from Liverpool
190829A		25623		from continued Liverpool
190829A		25627		Giant Metrewave Radio
190829A		25635		 MeerKAT radio
190829A		25652		 MASTER-SAAO robotic
190829A		25657		GRB 190829A: Liverpool
190829A		25657		  Liverpool
190829A		25657		 Liverpool Telescope
190829A		25664		10-m Keck I
190829A		25676		  Australia
190829A		25676		  Australia
190829A		25676		  Australia
190829A		25682		 ZTSh 2.6m
190919B		25789		2.2 m MPG
190919B		25794		30 cm robotic
190919B		25798		60cm BOOTES-5/JGT robotic
190919B		25798		60cm BOOTES-3/YA robotic
191004B		25947		swift  
191004B		25954		 Nordic Optical
191004B		25958		 COATLI 50-cm
191004B		25960		2.2 m MPG
191011A		25988		swift  
191011A		25992		2.2 m MPG
191011A		26001		1.5m Harold Johnson
191011A		26006		system. MASTER-IAC robotic
191011A		26006		deg. MASTER-Kislovodsk robotic
191011A		26035		First G-APD Cherenkov
191011A		26035		imaging air Cherenkov
191019A		26031		swift  
191019A		26032		 MASTER-Kislovodsk robotic
191019A		26036		 Zeiss-1000 1-m
191019A		26039		 Nordic Optical
191019A		26041		 Nordic Optical
191019A		26059		 0.6m NEXT
191019A		26062		 Nordic Optical
191019A		26098		GRB 191019A: Zadko
191019A		26098		  Zadko
191019A		26098		  Zadko
191221B		26534		swift  
191221B		26536		 MASTER-SAAO robotic
191221B		26551		Virgin Island Robotic
191221B		26552		Virgin Island Robotic
191221B		26561		 Zadko robotic
191221B		26565		  remote
191221B		26566		 T17 0.43m
191221B		26573		  
191221B		26580		  Australia
191221B		26990		 MeerKAT radio
200205B		26993		swift  
200205B		27004		ESO New Technology
200522A		27778		swift  
200522A		27784		60cm BOOTES-3/YA robotic
200522A		27789		 MASTER-SAAO robotic
200522A		27822		 Gemini North
200522A		27826		200522A: Hubble Space
200522A		27826		initiated Hubble Space
200522A		28038		 Gemini North
200522A		28100		8.1m Gemini North
200524A		27797		a pair conversion
200524A		27800		 0.7m GROWTH-India
200524A		27800		 GROWTH India
200524A		27800		is a 70-cm
200524A		27801		 MASTER-IAC robotic
200524A		27801		deg. MASTER-Tavrida robotic
200524A		27802		 ZTSh 2.6m
200524A		27803		3.6m Devasthal Optical
200524A		27804		 0.7m GROWTH-India
200524A		27804		 GROWTH India
200524A		27804		is a 70-cm
200524A		27805		GRB 200524A: Liverpool
200524A		27805		2m robotic Liverpool
200524A		27806		Devasthal Fast Optical
200524A		27810		 T80 0.8m
200524A		27813		MITSuME 50 cm
200524A		27814		Katzman Automatic Imaging
200524A		27817		200524A: Further Liverpool
200524A		27817		 2-m Liverpool
200524A		27820		 Kitab-ISON RC-36
200524A		27821		 ZTSH 2.6m
200524A		27824		MITSuME 50 cm
200524A		27830		AZT-20 1.5 m
200524A		27850		AZT-20 1.5 m
200524A		27851		 Zeiss-1.0 m
200613A		27931		a pair conversion
200613A		27933		 MASTER-Kislovodsk robotic
200613A		27935		 T80 0.8m
200613A		27937		 Kitab-ISON RC-36
200613A		27937		filter and AS-32
200613A		27939		GRB 200613A: Liverpool
200613A		27939		 2-m Liverpool
200613A		27943		  Xinglong-2.16m
200613A		27949		  Xinglong-2.16m
200613A		27958		  AS-32
200613A		27962		MITSuME 50 cm
200613A		27971		  Xinglong-2.16m
200613A		27978		 AZT-33IK 1.5-m
200613A		27982		  1m
200613A		27983		 Kitab-ISON RC-36
200613A		27998		200613A: Further Liverpool
200613A		27998		 2-m Liverpool
200613A		27999		2-m Himalayan Chandra
200613A		28000		 ZTSH 2.6m
200613A		28003		 ZTSH 2.6m
200613A		29320		 10.4m GTC
200826A		28285		 MASTER-OAFA robotic
200826A		28293		Palomar 48 inch
200826A		28306		 Kitab-ISON RC-36
200826A		28312		200826A: Lowell Discovery
200826A		28312		4.3m Lowell Discovery
200826A		28312		 Lowell Discovery
200826A		28319		at Large Binocular
200826A		28319		 Large Binocular
200826A		28319		  
200826A		28410		Giant Metrewave Radio
200826A		28727		 Gemini-North 8-meter
200826A		28949		Italian 3.6m TNG
200826A		29029		 Gemini-North 8-meter
200829A		28307		swift  
200829A		28308		 Zeiss-1000 1-m
200829A		28309		 MASTER-Tavrida robotic
200829A		28315		 MASTER-Tavrida robotic
200829A		28316		0.8m RC80 robotic
200829A		28322		 Zeiss-1000 (1-m
200829A		28324		  NEXT-0.6m
200829A		28326		swift  
200829A		28328		 Zeiss-1000 (1-m
200829A		28329		 Kitab-ISON RC-36
200829A		28330		  NEXT-0.6m
200829A		28331		GRB 200829A: Liverpool
200829A		28331		 2-m Liverpool
200829A		28333		 Zeiss-1000 1-m
200829A		28359		  Zeiss-1000
200829A		28359		TShAO observatory, RC-36
200829A		28359		Kitab observatory, Zeiss-1000
200829A		28359		Koshka Observatory, AZT-11
200829A		28359		observatory, and AS-23
200829A		28404		1.0 meter T100
201014A		28622		 Large Area
201014A		28622		a pair conversion
201014A		28628		 ZTSH 2.6m
201014A		28630		60cm BOOTES-2/TELMA robotic
201014A		28630		0.3m BOOTES-1B robotic
201014A		28654		201014A: Lowell Discovery
201014A		28654		4.3m Lowell Discovery
201014A		28654		 Lowell Discovery
201014A		28654		201014A: Lowell Discovery
201014A		28654		201014A: Lowell Discovery
201014A		28655		 NEXT-0.6m optical
201014A		28685		 MMT 6.5-meter
201014A		28689		3.6m Devasthal Optical
201014A		28689		3.6m Devasthal Optical
201014A		28699		  1-m
201014A		28741		2-m Himalayan Chandra
201015A		28632		swift  
201015A		28634		 MASTER-Tavrida robotic
201015A		28637		 Nordic Optical
201015A		28645		0.3m BOOTES-1B robotic
201015A		28653		 NEXT-0.6m optical
201015A		28656		 ZTSH 2.6m
201015A		28664		 25cm robotic
201015A		28673		  AZT-33IK
201015A		28673		  AZT-20
201015A		28674		Nazarbayev University Transient
201015A		28676		 MMT 6.5-meter
201015A		28677		  Xinglong-2.16m
201015A		28680		m Himalayan Chandra
201015A		28681		GRB 201015A: GROWTH-India
201015A		28681		 0.7m GROWTH-India
201015A		28681		 GROWTH India
201015A		28681		is a 70-cm
201015A		28721		  1-m
201015A		28822		Leicester, (4) Space
201015A		29033		 ZTSh 2.6m
201015A		29306		 2x8.4-m LBT
201020A		28696		swift  
201020A		28697		MITSuME 50 cm
201020A		28700		 MASTER-Tavrida robotic
201020A		28701		  NEXT-0.6m
201020A		28703		  AZT-20
201020A		28708		 ZTSH 2.6m
201020A		28711		GRB 201020A: GROWTH-India
201020A		28711		 0.7m GROWTH-India
201020A		28711		 GROWTH India
201020A		28711		is a 70-cm
201020A		28713		 1-m class
201020A		28737		Virgin Island Robotic
201020A		28747		GRB 201020A: GROWTH-India
201020A		28747		 0.7m GROWTH-India
201020A		28747		 GROWTH India
201020A		28747		is a 70-cm
201020A		28789		Devasthal Fast Optical
201020B		28704		 MASTER-Tavrida robotic
201020B		28716		a pair conversion
201020B		28725		  AZT-33IK
201020B		28750		0.8m RC80 robotic
201020B		28753		GRB 201020B: GROWTH-India
201020B		28753		 0.7m GROWTH-India
201020B		28753		 GROWTH India
201020B		28753		is a 70-cm
201020B		28768		  AZT-33IK
201020B		28769		 0.8m RC80
201020B		28772		Devasthal Fast Optical
201020B		28773		  Savelli
201020B		28773		  0.5m
201020B		28776		2.0m Himalayan Chandra
201020B		28776		and 0.7m GROWTH-India
201020B		28776		| Mag |
201020B		28776		 GROWTH India
201020B		28776		is a 70-cm
201020B		28781		Devasthal Fast Optical
201020B		29191		  AZT-20
201020B		29191		Koshka observatory, AZT-33IK
201020B		29191		(Mondy), and AZT-22
201021C		28730		swift  
201021C		31752		 TAROT robotic
201024A		28760		 MASTER-Tavrida robotic
201024A		28761		swift  
201024A		28763		0.6m BOOTES-2/TELMA robotic
201024A		28763		 1.5m OSN
201024A		28766		 25cm robotic
201024A		28771		Virgin Island Robotic
201024A		28779		MITSuME 50 cm
201024A		28782		Devasthal Fast Optical
201103B		28846		 NEXT-0.6m optical
201103B		28854		  2.16m
201103B		28861		 2.4-meter optical
201103B		28862		  AZT-20
201103B		28863		 2.4-meter optical
201103B		28875		  AZT-33IK
201103B		28875		Mondy observatory, RC-36
201103B		28875		OT Err. UL.
201103B		28876		(GRB 201103B): GROWTH-India
201103B		28876		0.7 m GROWTH-India
201103B		28876		 GROWTH India
201103B		28876		is a 70-cm
201103B		28880		of Korea Microlensing
201103B		28880		  1-m
201103B		28880		  1-m
201103B		28880		0.36-m KIAS Chamnun
201103B		28880		 and RASA36
201103B		28883		  AZT-33IK
201103B		28883		OT Err. UL.
201103B		28886		 ZTSh 2.6m
201103B		28886		OT Err. UL.
201103B		28926		  Zeiss-1000
201103B		29181		  AZT-22
201103B		29181		Maidanak observatory, AS-32
201103B		29181		observatory, and Zeiss-2000
201103B		29181		OT Err. UL.
201104B		28825		swift  
201104B		28852		 Zeiss-1000 1-m
201104B		28856		 Kitab-ISON RC-36
201104B		28860		Devasthal Fast Optical
201104B		28870		MITSuME 50 cm
201104B		28871		 Zeiss-1000 1-m
201104B		29198		  AZT-22
201104B		29198		Observatory and ZTSh
201216C		29061		swift  
201216C		29070		 25cm robotic
201216C		29076		a pair conversion
201216C		29077		ESO Very Large
201216C		29085		GRB 201216C: Liverpool
201216C		29085		 2.0m Liverpool
201216C		29210		 Zeiss-1000 (West)
201216C		29210		of TSHAO, Zeiss-2000
201216C		29210		observatory, and AZT-33IK
201216C		29210		OT Err. UL.
201216C		29674		Virgin Island Robotic
201221A		29096		swift  
201221A		29098		 MASTER-OAFA robotic
201221A		29099		 30cm robotic
201221A		29135		 Large Area
201221A		29135		a pair conversion
201221A		29146		  
201221A		29149		REM 60cm robotic
201221D		29112		swift  
201221D		29117		 Nordic Optical
201221D		29118		 NEXT-0.6m optical
201221D		29122		 MASTER-OAFA robotic
201221D		29125		 25cm robotic
201221D		29128		201221D: Lowell Discovery
201221D		29128		4.3m Lowell Discovery
201221D		29128		 Lowell Discovery
201221D		29141		1-m LCO Global
201221D		29142		 MMT 6.5-meter
201221D		29148		3.6m Devasthal Optical
201221D		29311		 Large Binocular
210116A		29344		  2.2m
210116A		29344		 2.2m MPG
210204A		29395		 MASTER-SAAO robotic
210204A		29414		2-m Himalayan Chandra
210204A		29417		taken in AZT-33IK
210204A		29417		 and AS-32
210204A		29417		OT Err. UL(3s)
210204A		29432		VLT UT3 (Melipal)
210204A		29438		taken in AZT-33IK
